UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
Q86XU0	ZNF677		Q8BG62	1v65-A	NA	584	8	47	47.5	16	16	0.8631	0.980007	-1
Q13241	KLRD1		P26717	2l35-A	NA	179	12	44	30.3	9	13	0.8631	0.980007	-1
O15537	RS1		O15537	5n6w-G	NA	224	63	219	100.0	37	42	0.8632	0.980008	-1
Q8WWQ8	STAB2		P46531	5fm9-A	NA	2551	1336	1429	28.6	17	20	0.8632	0.980008	-1
Q8NHV9	RHOXF1		Q9HBU1	2dmt-A	NA	184	86	160	34.7	15	17	0.8633	0.980012	-1
Q8NCJ5	SPRYD3		Q8NCJ5	2yyo-A	NA	442	46	203	100.0	13	17	0.8634	0.980012	-1
P63261	ACTG1		P63261	5jlh-B	NA	375	2	375	100.0	78	94	0.8634	0.980012	-1
O15042	U2SURP		Q14498	2jrs-A	NA	1029	254	351	28.6	21	20	0.8634	0.980012	-1
Q8N4E7	FTMT		Q8N4E7	1r03-A	NA	242	66	236	100.0	60	83	0.8635	0.980069	-1
Q9BUG6	ZSCAN5A		Q07230	2i13-A	NA	496	356	490	46.7	26	29	0.8636	0.980127	-1
Q04760	GLO1		Q04760	3w0t-B	NA	184	3	184	100.0	27	32	0.8637	0.980184	-1
Q13360	ZNF177		D9IWL3	5v3g-A	NA	481	393	478	55.8	17	19	0.8639	0.980251	-1
O43432	EIF4G3		Q04637	1ug3-B	NA	1585	1209	1551	60.4	45	52	0.8639	0.980251	-1
Q8TEH3	DENND1A		Q6P3S1	3tw8-C	NA	1009	1	376	65.7	39	45	0.864	0.980251	-1
O75064	DENND4B		Q6P3S1	3tw8-C	NA	1496	411	634	26.7	24	27	0.864	0.980251	-1
Q96KV7	WDR90		P78972	4aez-G	NA	1748	1498	1745	23.5	29	32	0.8641	0.980251	-1
P23229	ITGA6		P06756	3ije-A	NA	1130	24	1057	26.6	114	110	0.8641	0.980251	-1
Q8IU60	DCP2		Q8IU60	5mp0-D	NA	420	96	244	100.0	31	29	0.8643	0.980251	-1
Q6P0Q8	MAST2		Q13464	2etk-B	NA	1798	510	818	39.8	41	52	0.8643	0.980251	-1
O95210	STBD1		P05618	1ukt-A	NA	358	263	344	33.0	13	15	0.8643	0.980251	-1
Q7Z5Q5	POLN		Q7Z5Q5	4xvi-A	NA	900	194	859	100.0	94	100	0.8644	0.980251	-1
O15160	POLR1C		P07703	5fj8-C	NA	346	12	332	46.1	38	40	0.8644	0.980251	-1
Q8N1G0	ZNF687		D9IWL3	5v3g-A	NA	1237	558	728	21.9	23	26	0.8644	0.980251	-1
O60907	TBL1X		O60907	2xtc-A	NA	577	53	126	100.0	10	12	0.8644	0.980251	-1
Q92616	GCN1		P30153	2npp-D	NA	2671	1394	1978	21.8	78	86	0.8645	0.980253	-1
O75444	MAF	O75444	Q8NHW3	4eot-A	NA	373	260	351	83.7	16	17	0.8645	0.980253	0.961747
P01130	LDLR		P01130	1n7d-A	NA	860	65	714	100.0	100	106	0.8647	0.980267	-1
Q9NYY3	PLK2		Q9NYY3	4rs6-B	NA	685	470	682	100.0	33	37	0.8647	0.980267	-1
Q96J42	TXNDC15		P08003	2dj2-A	NA	360	193	296	26.6	14	15	0.8648	0.980267	-1
Q8N4S7	PAQR4		Q96A54	5lxg-A	NA	273	8	258	27.6	28	33	0.8648	0.980267	-1
Q99933	BAG1		Q99933	3ldq-B	NA	345	222	331	100.0	13	12	0.8649	0.980267	-1
O43396	TXNL1		O43396	1wwy-A	NA	289	122	279	100.0	25	36	0.865	0.980267	-1
Q9NR11	ZNF302		D9IWL3	5v3g-A	NA	478	277	443	57.5	28	33	0.8652	0.980267	-1
Q3ZCX4	ZNF568		P08151	2gli-A	NA	644	507	632	39.0	30	32	0.8652	0.980267	-1
Q9NQW8	CNGB3		Q16281	3swy-B	NA	809	662	705	21.1	12	16	0.8652	0.980267	-1
Q9H0B8	CRISPLD2		P48060	3q2u-A	NA	497	45	238	36.0	19	21	0.8652	0.980267	-1
Q02388	COL7A1		P02454	3hqv-C	NA	2944	2210	2734	39.9	76	89	0.8653	0.980267	-1
Q8NHB7	OR5K1		P30556	4yay-A	NA	308	34	164	26.7	34	45	0.8653	0.980267	-1
Q9UDT6	CLIP2		Q9UDT6	2cp2-A	NA	1046	68	149	100.0	11	14	0.8654	0.980267	-1
P01213	PDYN		P01213	2n2f-A	NA	254	207	219	100.0	7	22	0.8654	0.980267	-1
Q16620	NTRK2		Q16620	1hcf-X	NA	822	284	383	100.0	17	17	0.8655	0.980267	-1
Q01726	MC1R		P21453	3v2y-A	NA	317	23	313	28.1	34	41	0.8655	0.980267	-1
O14921	RGS13		P41220	2af0-A	NA	159	26	154	49.6	27	33	0.8655	0.980267	-1
Q8TDF5	NETO1		O60462	2qql-A	NA	533	39	312	28.0	94	145	0.8655	0.980267	-1
Q13085	ACACA		Q00955	5cs0-A	NA	2346	848	1087	22.4	28	31	0.8656	0.980267	-1
P84103	SRSF3	P84103	P84103	2i38-A	NA	164	1	86	100.0	15	17	0.8657	0.980267	0.961747
P00325	ADH1B		P00325	1u3u-A	NA	375	2	375	100.0	103	119	0.8657	0.980267	-1
Q01826	SATB1		Q01826	2o4a-A	NA	763	370	452	100.0	17	19	0.8658	0.980267	-1
P24347	MMP11		P03956	4auo-B	NA	488	98	466	40.4	43	51	0.8659	0.980267	-1
Q99459	CDC5L		Q99459	2din-A	NA	802	59	111	100.0	10	10	0.8659	0.980267	-1
Q8IZJ4	RGL4		Q61193	5cm8-A	NA	473	214	470	35.9	27	32	0.8661	0.980267	-1
P48307	TFPI2		P48307	1zr0-D	NA	235	28	90	100.0	17	25	0.8661	0.980267	-1
P32745	SSTR3		P41146	5dhg-A	NA	418	37	325	43.3	52	70	0.8661	0.980267	-1
Q8IYJ3	SYTL1		Q62747	6ank-A	NA	562	266	544	30.3	30	40	0.8662	0.980267	-1
Q9NY91	SLC5A4		P96169	2xq2-A	NA	659	25	497	28.7	73	88	0.8663	0.980267	-1
Q9Y2R5	MRPS17		P82916	3jd5-Q	NA	130	1	109	93.6	23	24	0.8663	0.980267	-1
Q9NX07	TRNAU1AP		Q9NX07	2dhg-A	NA	287	94	184	100.0	12	12	0.8663	0.980267	-1
O95758	PTBP3		P26599	1qm9-A	NA	552	356	552	83.2	26	31	0.8663	0.980267	-1
Q9UH17	APOBEC3B	Q9UH17	Q9UH17	2nbq-A	NA	382	187	382	100.0	27	36	0.8663	0.980267	0.961747
Q9Y5H4	PCDHGA1		Q99PJ1	5tpk-A	NA	931	556	666	33.0	38	59	0.8663	0.980267	-1
P52744	ZNF138		Q07230	2i13-A	NA	262	91	244	44.8	24	28	0.8663	0.980267	-1
Q8N7R0	NANOGP1		Q9H9S0	2kt0-A	NA	232	18	100	96.4	19	20	0.8665	0.980267	-1
O76041	NEBL		O76041	4f14-A	NA	1014	958	1013	100.0	12	22	0.8665	0.980267	-1
Q8TF62	ATP8B4		P04191	3w5c-A	NA	1192	372	932	22.2	88	109	0.8666	0.980267	-1
Q9NY84			O95497	4cyf-B	NA		23	489	66.6	74	83	0.8667	0.980267	-1
Q9BUB4	ADAT1		P78563	5hp2-A	NA	502	60	152	43.0	11	13	0.8667	0.980267	-1
P35523	CLCN1		P51800	2pfi-A	NA	988	807	875	33.3	16	16	0.8667	0.980267	-1
Q1X8D7	LRRC36		Q9USX8	3jb9-j	NA	754	39	148	30.4	10	13	0.8668	0.980267	-1
Q9UMS0	NFU1		Q9UMS0	2ltm-A	NA	254	59	155	100.0	13	13	0.8669	0.980267	-1
P26368	U2AF2		P26368	2yh0-A	NA	475	148	342	100.0	31	35	0.867	0.980267	-1
Q9Y2L9	LRCH1		P26932	1h67-A	NA	728	580	691	30.4	15	21	0.867	0.980267	-1
Q96PU8	QKI	Q96PU8	Q96PU8	4jvh-A	NA	341	12	204	100.0	24	22	0.867	0.980267	0.961747
Q9P258	RCC2		Q9P258	5gwn-A	NA	522	90	522	100.0	72	74	0.8671	0.980267	-1
P35556	FBN2		P07225	1z6c-A	NA	2912	2448	2534	37.1	12	14	0.8671	0.980267	-1
A4D2B8	PMS2P1		P54278	1ea6-A	NA	440	227	382	91.7	19	21	0.8671	0.980267	-1
Q9UN75	PCDHA12		Q99PJ1	5kj4-A	NA	941	558	703	23.4	51	79	0.8672	0.980267	-1
Q9Y5Q9	GTF3C3		P33339	5aio-A	NA	886	383	507	30.9	21	21	0.8673	0.980267	-1
Q96E22	NUS1		P9WFF5	2vg1-A	NA	293	115	287	23.0	24	27	0.8673	0.980267	-1
Q9Y5E5	PCDHB4		Q99PJ1	5kj4-A	NA	795	553	705	26.9	38	43	0.8674	0.980267	-1
Q9NZJ6	COQ3		P17993	4kdc-A	NA	369	96	326	33.8	28	34	0.8674	0.980267	-1
O14737	PDCD5		O14737	2k6b-A	NA	125	2	112	100.0	15	17	0.8674	0.980267	-1
Q8NEE6	FBXL13		Q13309	1fqv-I	NA	735	139	520	22.3	43	47	0.8675	0.980267	-1
Q9UBM4	OPTC		Q9BXB1	4qxf-B	NA	332	126	326	28.4	35	41	0.8675	0.980267	-1
Q9HB29	IL1RL2		Q9NZN1	1t3g-A	NA	575	381	538	31.7	21	25	0.8675	0.980267	-1
Q99729	HNRNPAB		P0DJD3	2fy1-A	NA	332	154	255	36.5	11	12	0.8676	0.980267	-1
O76014	KRT37		P08670	3uf1-B	NA	449	145	253	32.4	30	31	0.8677	0.980267	-1
Q86U86	PBRM1	Q86U86	Q86U86	3iu5-A	NA	1689	43	154	100.0	12	11	0.8678	0.980267	0.961747
Q6V1P9	DCHS2		Q91Y13	5dzv-B	NA	3371	390	939	25.9	104	123	0.8678	0.980267	-1
Q6ZNQ3	LRRC69		Q72TC3	4u08-A	NA	347	8	285	28.8	20	22	0.8678	0.980267	-1
Q9BZL4	PPP1R12C		O14974	2kjy-A	NA	782	522	578	73.7	12	15	0.8679	0.980267	-1
Q9NYJ8	TAB2		Q9NYJ8	2dae-A	NA	693	7	68	100.0	11	12	0.8679	0.980267	-1
Q9HCU0	CD248		P08709	1w0y-L	NA	757	240	352	30.8	17	21	0.8679	0.980267	-1
Q6WRI0	IGSF10		Q96FE5	2id5-D	NA	2623	2517	2622	29.2	21	28	0.8679	0.980267	-1
Q8TBK2	SETD6		Q8TBK2	3qxy-B	NA	473	19	473	100.0	34	42	0.8681	0.980267	-1
Q9BXM0	PRX		Q9BXM0	4cmz-A	NA	1461	14	103	100.0	11	11	0.8682	0.980267	-1
Q9Y493	ZAN		O14786	5l73-A	NA	2812	369	530	29.5	32	44	0.8683	0.980267	-1
Q86WG5	SBF2		Q6P3S1	3tw8-C	NA	1849	27	420	21.9	38	40	0.8683	0.980267	-1
P01042	KNG1		P01038	1a67-A	NA	644	26	111	29.9	17	20	0.8684	0.980267	-1
O00566	MPHOSPH10		G0S9I7	5o9e-B	NA	681	359	446	45.5	8	12	0.8684	0.980267	-1
O43390	HNRNPR		O60506	2nbb-A	NA	633	27	143	82.0	13	14	0.8684	0.980267	-1
P57057	SLC37A1		P08194	1pw4-A	NA	533	109	516	21.0	46	51	0.8684	0.980267	-1
Q9UK53	ING1	Q9UK53	Q9UNL4	4afl-C	NA	422	147	254	25.0	15	19	0.8684	0.980267	0.961747
O94804	STK10		O94804	4equ-B	NA	968	24	317	100.0	36	41	0.8685	0.980267	-1
Q8TE59	ADAMTS19		Q9UNA0	3hy9-B	NA	1207	326	552	31.6	62	82	0.8685	0.980267	-1
O14795	UNC13B		Q62768	2cjs-B	NA	1591	1	150	78.7	18	26	0.8685	0.980267	-1
Q7Z442	PKD1L2		Q8K4Q8	2ox9-D	NA	2459	35	153	35.2	18	24	0.8686	0.980267	-1
Q9NP86	CABP5		Q9NZU7	3ox5-F	NA	173	22	173	73.7	43	54	0.8686	0.980267	-1
Q14031	COL4A6		P08572	1li1-F	NA	1691	1466	1691	76.5	25	29	0.8686	0.980267	-1
O75976	CPD		P09954	1pca-A	NA	1380	23	378	21.8	20	20	0.8687	0.980267	-1
P51689	ARSD		P08842	1p49-A	NA	593	37	577	50.9	65	77	0.8687	0.980267	-1
Q86UP6	CUZD1		P07911	4wrn-A	NA	607	275	541	24.1	40	43	0.8688	0.980267	-1
Q96A84	EMID1		P02466	3hqv-B	NA	441	185	372	44.1	22	26	0.8689	0.980267	-1
P06401	PGR		P06401	1sr7-A	NA	933	682	932	100.0	52	77	0.8689	0.980267	-1
P20702	ITGAX		P20702	2luv-A	NA	1163	1129	1163	100.0	11	12	0.8689	0.980267	-1
Q6ZMP0	THSD4		Q76LX8	3vn4-A	NA	1018	290	469	30.2	35	40	0.8689	0.980267	-1
A8K8V0	ZNF785		D9IWL3	5v3g-A	NA	405	169	335	50.9	34	35	0.8691	0.980437	-1
Q12996	CSTF3		Q99LI7	2ooe-A	NA	717	21	549	99.6	67	69	0.8692	0.980439	-1
O15041	SEMA3E		Q92854	1olz-B	NA	775	27	675	33.5	165	193	0.8692	0.980439	-1
Q6ICB0	DESI1		Q6ICB0	3ebq-A	NA	168	5	148	100.0	13	14	0.8693	0.98044	-1
P78536	ADAM17		P78536	3e8r-B	NA	824	220	473	100.0	33	35	0.8693	0.98044	-1
Q9H8W5	TRIM45		O15344	2jun-A	NA	580	130	229	27.4	12	13	0.8695	0.980555	-1
Q8IWB6	TEX14		P25911	2zva-A	NA	1497	266	519	24.9	39	48	0.8695	0.980555	-1
O60729	CDC14B		O60729	1ohe-A	NA	498	42	380	100.0	45	52	0.8697	0.980613	-1
Q7Z3Y7	KRT28		P13645	4zry-A	NA	464	288	395	54.6	22	34	0.8697	0.980613	-1
P10745	RBP3		Q7SZI7	1j7x-A	NA	1247	325	636	54.5	71	88	0.8697	0.980613	-1
P04406	GAPDH		P04406	3gpd-G	NA	335	2	335	100.0	41	44	0.8698	0.98067	-1
Q9NZN5	ARHGEF12	Q9NZN5	Q92888	1shz-C	NA	1544	350	559	42.5	30	33	0.8699	0.980728	0.961747
Q96JC4	ZNF479		Q8BG62	1v65-A	NA	524	16	56	46.3	25	37	0.87	0.980729	-1
Q9HCZ1	ZNF334		Q8C6P8	4m9v-C	NA	680	132	203	24.7	16	21	0.87	0.980729	-1
Q96KK4	OR10C1		P29274	5k2b-A	NA	312	28	308	23.5	74	101	0.8701	0.980731	-1
Q99650	OSMR		P40189	3l5h-A	NA	979	220	735	23.8	88	101	0.8701	0.980731	-1
Q96IU4	ABHD14B		Q96IU4	1imj-A	NA	210	2	209	100.0	19	21	0.8702	0.980788	-1
Q9UDX4	SEC14L3		Q9UDX4	4uyb-A	NA	400	1	400	100.0	83	98	0.8703	0.980845	-1
P59797	SELENOV		P63300	2npb-A	NA	346	265	339	51.3	12	12	0.8704	0.980848	-1
Q9BXB1	LGR4		P51686	5lwe-A	NA	951	546	825	23.5	44	45	0.8705	0.980848	-1
Q9HBZ2	ARNT2		P53762	5sy5-E	NA	717	72	438	80.7	53	71	0.8705	0.980848	-1
Q9Y5L3	ENTPD2		Q5RJP4	4br5-A	NA	495	36	461	83.3	29	29	0.8705	0.980848	-1
P52740	ZNF132		D9IWL3	5v3g-A	NA	706	484	650	56.3	24	33	0.8706	0.980905	-1
Q92905	COPS5		Q92905	4d10-E	NA	334	24	333	100.0	36	44	0.8707	0.980906	-1
Q13356	PPIL2		Q13356	1zkc-B	NA	520	280	457	100.0	20	27	0.8707	0.980906	-1
Q6UXH9	PAMR1		P48740	4igd-A	NA	720	268	717	24.3	82	99	0.8708	0.980908	-1
Q86VB7	CD163		Q2VL90	5hrj-A	NA	1156	478	578	94.1	29	43	0.8708	0.980908	-1
Q6Q8B3	CD200R1L		Q9ES57	4bfi-A	NA	271	35	224	51.3	43	55	0.871	0.98097	-1
P02751	FN1		P02751	5m0a-A	NA	2477	2108	2193	100.0	11	11	0.8711	0.98097	-1
Q00526	CDK3		P24941	3pxz-A	NA	305	1	296	76.4	40	41	0.8711	0.98097	-1
O14907	TAX1BP3		O14907	2l4t-A	NA	124	1	124	100.0	12	13	0.8712	0.98097	-1
Q15365	PCBP1	Q15365	Q15365	3vke-B	NA	356	14	86	100.0	13	16	0.8712	0.98097	0.961747
Q8WUT9	SLC25A43		P70406	2lck-A	NA	341	15	298	25.2	26	31	0.8712	0.98097	-1
P06753	TPM3	P06753	P58772	2tma-A	NA	285	2	285	91.5	34	38	0.8712	0.98097	0.961747
P68133	ACTA1		P68135	3j8k-F	NA	377	3	377	100.0	89	100	0.8713	0.981027	-1
Q14524	SCN5A		A8EVM5	5klb-D	NA	2016	1194	1479	26.3	47	70	0.8714	0.981033	-1
Q9C0I4	THSD7B		P35446	1szl-A	NA	1606	738	792	27.0	18	24	0.8715	0.981033	-1
P17252	PRKCA		Q05655	2yuu-A	NA	672	27	95	47.1	12	16	0.8715	0.981033	-1
P48723	HSPA13		G0SCU5	5tky-A	NA	471	33	449	41.8	70	73	0.8716	0.981033	-1
P01282	VIP		P18509	2d2p-A	NA	170	81	115	40.0	11	14	0.8716	0.981033	-1
P01903	HLA-DRA		P01903	3pdo-A	NA	254	26	209	100.0	45	58	0.8717	0.981033	-1
O94761	RECQL4	O94761	O94761	5lst-A	NA	1208	449	1111	100.0	75	82	0.8717	0.981033	0.961747
Q9H8T0	AKTIP		Q5VVX9	1yrv-A	NA	292	70	226	24.2	17	21	0.8717	0.981033	-1
Q8TAQ5	ZNF420		P49711	5und-B	NA	688	612	688	39.0	19	27	0.8719	0.981043	-1
Q9H6I2	SOX17	Q9H6I2	Q9H6I2	4a3n-A	NA	414	70	134	100.0	18	23	0.8719	0.981043	0.961747
Q9Y2Q1	ZNF257		Q07230	2i13-A	NA	563	182	338	52.2	49	62	0.872	0.981043	-1
Q96H40	ZNF486		D9IWL3	5v3g-A	NA	463	235	401	50.3	40	44	0.872	0.981043	-1
Q9H1E5	TMX4		Q9H3N1	1x5e-A	NA	349	38	150	51.3	15	19	0.8723	0.981043	-1
P11277	SPTB		P11277	1s35-A	NA	2137	1063	1273	100.0	37	43	0.8723	0.981043	-1
Q9NR45	NANS		Q9NR45	1wvo-A	NA	359	294	359	100.0	12	12	0.8723	0.981043	-1
Q8IZW8	TNS4		Q63HR2	2dkq-A	NA	715	573	709	51.5	22	25	0.8723	0.981043	-1
Q9BRH9	ZNF251		P08151	2gli-A	NA	671	183	283	36.1	19	19	0.8723	0.981043	-1
P10147	CCL3		P10147	2x6g-H	NA	92	26	90	100.0	18	21	0.8723	0.981043	-1
Q9UPN9	TRIM33	Q9UPN9	O15344	2jun-A	NA	1127	216	314	30.8	9	10	0.8724	0.981043	0.961747
Q9H7P9	PLEKHG2		Q9QX73	2dfk-A	NA	1386	92	407	30.9	36	38	0.8724	0.981043	-1
Q8NC01	CLEC1A		Q9JIP9	3g8l-B	NA	280	98	260	23.0	35	46	0.8724	0.981043	-1
Q8WXK3	ASB13		Q96DX5	3zkj-D	NA	278	16	275	42.3	36	42	0.8724	0.981043	-1
Q96EL3	MRPL53		Q96EL3	5ool-k	NA	112	13	96	100.0	16	21	0.8725	0.981044	-1
Q96DC8	ECHDC3		Q96DC8	2vx2-B	NA	303	45	299	100.0	28	31	0.8725	0.981044	-1
Q8NGF1	OR52R1		P30542	5uen-A	NA	315	40	141	25.5	32	40	0.8726	0.981101	-1
Q96ST2	IWS1		Q06505	3o8z-A	NA	819	567	691	39.4	21	24	0.8728	0.98116	-1
O14986	PIP5K1B		Q503I3	5e3s-A	NA	540	23	399	71.2	52	60	0.8728	0.98116	-1
Q16787	LAMA3		Q58718	3aux-A	NA	3333	1829	1939	21.6	15	21	0.8728	0.98116	-1
Q8WVV9	HNRNPLL		F1LQ48	2mqn-A	NA	542	325	541	58.5	22	21	0.8729	0.981161	-1
Q8WZ42	TTN		Q5VST9	2edh-A	NA	34350	2697	2795	30.7	29	37	0.8729	0.981161	-1
Q9NSB4	KRT82		P08670	3uf1-B	NA	513	163	268	38.7	21	24	0.873	0.981218	-1
Q6ZVM7	TOM1L2		O60784	1elk-B	NA	507	1	153	82.3	17	19	0.8731	0.98122	-1
P17948	FLT1		D0VWS0	3b43-A	NA	1338	659	749	35.5	18	21	0.8731	0.98122	-1
Q8N5U6	RNF10		P38398	1jm7-A	NA	811	212	276	35.4	11	11	0.8732	0.981277	-1
Q08493	PDE4C		Q08493	2qym-A	NA	712	307	635	100.0	59	67	0.8733	0.981334	-1
Q8NHP6	MOSPD2		Q9CWP6	1wic-A	NA	518	317	455	95.7	24	27	0.8734	0.981335	-1
Q5VST9	OBSCN		Q5VST9	2n56-A	NA	7968	4430	4524	100.0	15	19	0.8734	0.981335	-1
P35503	UGT1A3		P51094	2c1z-A	NA	534	247	455	26.7	37	44	0.8736	0.981452	-1
P25067	COL8A2		Q00780	1o91-A	NA	703	573	703	72.5	21	23	0.8737	0.981452	-1
Q9UBF9	MYOT		Q9UBF9	2kdg-A	NA	498	249	344	100.0	20	25	0.8737	0.981452	-1
Q9Y5E2	PCDHB7		Q91XX9	5szn-A	NA	793	31	556	47.1	180	228	0.8738	0.981452	-1
Q08ER8	ZNF543		Q9NPA5	2dmd-A	NA	600	141	224	22.6	18	20	0.8738	0.981452	-1
Q96K78	ADGRG7		G1SGD4	5vai-R	NA	797	433	733	24.3	48	60	0.8738	0.981452	-1
Q96N64	PWWP2A	Q96N64	Q6NUJ5	4ld6-A	NA	755	640	755	64.7	16	16	0.874	0.981621	0.962581
Q05707	COL14A1		P02751	4lxo-A	NA	1796	918	987	23.3	12	13	0.8741	0.981622	-1
Q6P1Q0	LETMD1		Q08179	3skq-A	NA	360	182	332	21.2	28	32	0.8741	0.981622	-1
P36222	CHI3L1		P36222	1nws-D	NA	383	22	383	100.0	59	78	0.8742	0.981679	-1
Q9UKY1	ZHX1		Q9UKY1	2ly9-A	NA	873	462	532	100.0	11	14	0.8743	0.981681	-1
Q9Y5Z7	HCFC2		P51610	4go6-D	NA	792	597	785	58.0	19	22	0.8743	0.981681	-1
Q8N2I2	ZNF619		P25490	1ubd-C	NA	560	193	295	39.2	16	17	0.8744	0.981707	-1
P46736	BRCC3		E2AXC7	5cw3-A	NA	316	8	308	42.2	36	43	0.8745	0.981707	-1
Q96JF0	ST6GAL2		P15907	4js1-A	NA	529	205	519	48.9	103	162	0.8746	0.981707	-1
Q9NSY0	NRBP2		Q9BYP7	5o2c-A	NA	501	32	314	31.6	18	20	0.8746	0.981707	-1
Q49AA0	ZFP69		Q13887	2ebt-A	NA	526	430	518	35.2	17	18	0.8747	0.981707	-1
P10244	MYBL2		P06876	1h88-C	NA	700	30	181	75.0	27	29	0.8747	0.981707	-1
P54296	MYOM2		Q8WZ42	3lpw-A	NA	1465	709	908	32.0	46	59	0.8747	0.981707	-1
P51888	PRELP		Q06828	5mx0-B	NA	382	64	382	41.9	59	69	0.8748	0.981707	-1
Q8TDF6	RASGRP4		Q8TDF6	6axg-K	NA	673	60	430	100.0	39	43	0.8749	0.981707	-1
Q5T601	ADGRF1		P34998	4z9g-A	NA	910	630	847	26.6	36	40	0.8749	0.981707	-1
Q8IUZ5	PHYKPL		A1RDF1	5g4j-A	NA	450	10	438	35.9	49	55	0.8751	0.981707	-1
Q76KX8	ZNF534		Q07230	2i13-A	NA	674	236	389	55.8	36	49	0.8752	0.981707	-1
Q13216	ERCC8		Q13216	4a11-B	NA	396	1	365	100.0	38	40	0.8753	0.981707	-1
O75354	ENTPD6		Q9XFC9	5u7x-F	NA	484	102	476	32.7	53	59	0.8753	0.981707	-1
Q1L5Z9	LONRF2		O76064	4orh-L	NA	754	408	490	22.0	14	16	0.8754	0.981707	-1
P04196	HRG		Q28640	4ccv-A	NA	525	141	256	65.5	30	36	0.8754	0.981707	-1
Q14574	DSC3		P15116	1op4-A	NA	896	39	135	27.0	28	29	0.8754	0.981707	-1
Q9Y2W7	KCNIP3		Q9Y2W7	2e6w-A	NA	256	161	256	100.0	16	17	0.8754	0.981707	-1
Q6ZVN8	HJV		Q6NW40	4ui2-D	NA	426	173	329	52.2	24	28	0.8755	0.981707	-1
Q9UGP8	SEC63		O75643	4f93-B	NA	760	225	477	24.9	31	38	0.8755	0.981707	-1
P20774	OGN		P21809	2ft3-F	NA	298	104	296	28.0	30	34	0.8756	0.981707	-1
P07205	PGK2		P00558	4o33-A	NA	417	1	417	87.3	147	179	0.8756	0.981707	-1
Q96AC6	KIFC2		P20480	1cz7-C	NA	838	335	708	31.8	42	44	0.8756	0.981707	-1
P19404	NDUFV2		P19404	5xtd-O	NA	249	36	247	100.0	25	29	0.8757	0.981707	-1
P55145	MANF		P55145	2kvd-A	NA	182	25	182	100.0	16	17	0.8759	0.981707	-1
P00750	PLAT		P00750	1bda-B	NA	562	298	562	100.0	46	58	0.876	0.981707	-1
Q15286	RAB35		Q15286	3tw8-D	NA	201	4	177	100.0	27	31	0.876	0.981707	-1
P18507	GABRG2		O93430	3jaf-D	NA	475	63	464	36.1	120	162	0.876	0.981707	-1
Q9Y4G6	TLN2		P26039	2lqg-A	NA	2542	916	1046	72.7	17	18	0.876	0.981707	-1
Q6UXN8	CLEC9A		Q6UXN8	3vpp-B	NA	241	111	237	100.0	31	40	0.876	0.981707	-1
Q8IYP2	PRSS58		P00761	1fni-A	NA	241	29	241	38.0	71	85	0.876	0.981707	-1
Q8WZ42	TTN		Q13332	4pbx-A	NA	34350	17001	17442	26.6	84	101	0.876	0.981707	-1
Q8TEQ6	GEMIN5		Q8TEQ6	5h3s-B	NA	1508	3	722	100.0	66	71	0.876	0.981707	-1
Q7Z5A4	PRSS42P		Q16651	3dfl-A	NA	293	80	292	40.5	30	37	0.8761	0.981707	-1
Q9Y5U5	TNFRSF18		O35305	3me4-A	NA	241	79	156	31.2	14	14	0.8762	0.981707	-1
Q9UHC6	CNTNAP2		Q28146	3r05-A	NA	1331	157	592	24.0	167	248	0.8762	0.981707	-1
Q5VST9	OBSCN		Q96JA1	4u7m-A	NA	7968	6335	6447	29.3	12	14	0.8762	0.981707	-1
P78524	DENND2B		Q6P3S1	3tw8-C	NA	1137	736	1094	28.1	46	48	0.8762	0.981707	-1
Q6KB66	KRT80		P08670	3uf1-A	NA	452	128	231	27.9	12	13	0.8764	0.98171	-1
Q6P4A8	PLBD1		Q3TCN2	3fgw-A	NA	553	50	542	33.6	82	83	0.8764	0.98171	-1
Q92673	SORL1		P10586	2dn7-A	NA	2214	2024	2119	23.5	15	19	0.8764	0.98171	-1
P80365	HSD11B2		P14061	1fdv-C	NA	405	81	339	28.1	27	28	0.8764	0.98171	-1
Q9UQ90	SPG7		Q9UQ90	2qz4-A	NA	795	305	559	100.0	31	39	0.8767	0.981936	-1
P50052	AGTR2		P50052	5unf-B	NA	363	35	334	100.0	70	84	0.8767	0.981936	-1
O75323	NIPSNAP2		Q13PY7	5kak-H	NA	286	186	284	35.0	19	24	0.8769	0.98194	-1
B7Z6K7	ZNF814		P17028	1x6e-A	NA	855	793	850	62.1	11	13	0.8769	0.98194	-1
Q9UL59	ZNF214		Q8BG62	1v65-A	NA	606	3	47	56.5	10	11	0.877	0.98194	-1
Q8IZE3	SCYL3		Q12453	3vwa-A	NA	742	37	407	25.3	39	50	0.877	0.98194	-1
O75600	GCAT		Q83F40	3tqx-B	NA	419	21	418	56.1	60	62	0.877	0.98194	-1
Q8NDP4	ZNF439		Q8BG62	1v65-A	NA	499	19	69	62.8	8	13	0.877	0.98194	-1
Q9NZH0	GPRC5B		Q13255	4or2-A	NA	403	42	261	21.8	35	43	0.8771	0.981943	-1
